;account_id;match_id;team_id;role;datetime;win;win_prob;prediction;isCorrect
1;73562326;3147569106;39;4.0;30.04.2017 00:39:15;True;0.99912663675;True;True
8;111114687;3139141584;4253054;4.0;25.04.2017 13:52:29;False;0.288547205151;False;True
13;111114687;3137048517;4253054;4.0;24.04.2017 09:04:10;False;0.55634315479;True;False
16;111114687;3115134394;4253054;4.0;13.04.2017 09:57:34;True;0.79181832345;True;True
21;82327674;3084557475;1375614;4.0;29.03.2017 09:55:28;True;0.618612934097;True;True
23;113800818;3084383551;3547682;4.0;29.03.2017 07:29:43;False;0.0564762200229;False;True
27;111114687;3082279911;4253054;4.0;28.03.2017 03:59:40;False;0.189380373799;False;True
30;73562326;3080811564;39;4.0;27.03.2017 10:49:50;True;0.984871508886;True;True
32;111114687;3080373475;4253054;4.0;27.03.2017 04:02:46;False;0.0694760044392;False;True
33;113800818;3074004073;3547682;4.0;24.03.2017 09:05:33;False;0.146758537423;False;True
34;113800818;3072787596;3547682;4.0;23.03.2017 16:11:20;True;0.897114851548;True;True
35;82327674;3070705867;1375614;4.0;22.03.2017 15:14:03;True;0.961954797892;True;True
36;82327674;3070331101;1375614;4.0;22.03.2017 11:18:49;False;0.0410105097204;False;True
37;113800818;3068695712;3547682;4.0;21.03.2017 14:01:50;False;0.0739661714382;False;True
39;37658157;3066137272;3580606;4.0;20.03.2017 05:44:06;False;0.140576901766;False;True
41;113800818;3062271959;3547682;4.0;18.03.2017 14:01:40;False;0.0664582964593;False;True
43;103039499;3060184044;2640025;4.0;17.03.2017 15:06:37;False;0.552908815908;True;False
45;37658157;3053930276;3580606;4.0;14.03.2017 03:46:33;True;0.938865034435;True;True
46;50828662;3053852703;3;4.0;14.03.2017 01:47:30;False;0.0302654040113;False;True
47;104275965;3053629192;2701329;4.0;13.03.2017 21:49:11;False;0.0516695233903;False;True
55;37658157;3051920671;3580606;4.0;12.03.2017 23:52:03;True;0.994430589096;True;True
57;37658157;3049710175;3580606;4.0;12.03.2017 01:34:26;False;0.227270423767;False;True
60;37658157;3049073094;3580606;4.0;11.03.2017 18:59:40;True;0.451686588538;False;False
61;110228930;3047642996;2833354;4.0;11.03.2017 07:03:49;False;0.087048708862;False;True
65;37658157;3047147444;3580606;4.0;10.03.2017 22:57:24;True;0.637151555751;True;True
66;111034589;3047143659;3722485;4.0;10.03.2017 22:54:19;False;0.0141125286417;False;True
67;111034589;3047079817;3722485;4.0;10.03.2017 22:00:54;True;0.815811428651;True;True
126;26771994;3149572447;2586976;4.0;30.04.2017 22:09:06;True;0.676169794824;True;True
127;26771994;3148721353;2586976;4.0;30.04.2017 14:32:58;True;0.929020095015;True;True
128;26771994;3148575443;2586976;4.0;30.04.2017 13:12:18;True;0.840266381666;True;True
131;113800818;3147190590;3547682;4.0;29.04.2017 19:59:13;False;0.0985318807004;False;True
132;113800818;3147083553;3547682;4.0;29.04.2017 19:01:28;False;0.192360826991;False;True
134;26771994;3144797892;2586976;4.0;28.04.2017 17:25:50;True;0.912331924159;True;True
135;85417034;3144175535;3326875;4.0;28.04.2017 11:07:34;False;0.0877732942342;False;True
136;113800818;3143205143;3547682;4.0;27.04.2017 19:12:51;True;0.877802925761;True;True
138;207829314;3142488820;5;4.0;27.04.2017 11:37:04;False;0.727527745982;True;False
139;86953414;3142390443;26;4.0;27.04.2017 10:17:06;False;0.0141856283651;False;True
140;111114687;3139885713;4253054;4.0;25.04.2017 21:19:08;False;0.0332141094806;False;True
142;87382579;3139768515;4251435;4.0;25.04.2017 19:51:15;False;0.180869507382;False;True
143;113800818;3139520318;3547682;4.0;25.04.2017 17:21:42;True;0.938541241733;True;True
144;207829314;3139507911;5;4.0;25.04.2017 17:15:17;False;0.357624366298;False;True
145;26771994;3139141584;2586976;4.0;25.04.2017 13:52:29;True;0.971892367393;True;True
146;207829314;3139089878;5;4.0;25.04.2017 13:15:08;False;0.0286619278737;False;True
147;113800818;3138956853;3547682;4.0;25.04.2017 11:35:58;False;0.214612725142;False;True
148;85417034;3138948575;3326875;4.0;25.04.2017 11:29:36;True;0.928846741737;True;True
149;113800818;3138775969;3547682;4.0;25.04.2017 09:03:37;False;0.284487537685;False;True
151;73562326;3137930231;39;4.0;24.04.2017 18:41:19;True;0.990433803946;True;True
153;87278757;3137700702;1838315;4.0;24.04.2017 16:33:24;True;0.867614740389;True;True
154;87382579;3137684735;4251435;4.0;24.04.2017 16:24:56;True;0.995026889263;True;True
155;73562326;3137421315;39;4.0;24.04.2017 13:52:08;False;0.303465178668;False;True
156;85417034;3137347019;3326875;4.0;24.04.2017 12:58:42;False;0.11435440116;False;True
157;73562326;3137325049;39;4.0;24.04.2017 12:42:22;False;0.0275070513698;False;True
158;26771994;3137225459;2586976;4.0;24.04.2017 11:27:09;True;0.847570441024;True;True
161;155494381;3117727808;2108395;4.0;14.04.2017 16:35:52;False;0.780962048404;True;False
162;207829314;3117466119;5;4.0;14.04.2017 14:24:46;True;0.976077737347;True;True
163;155494381;3117431107;2108395;4.0;14.04.2017 14:04:11;True;0.976551517346;True;True
166;182331313;3115134394;2833354;4.0;13.04.2017 09:57:34;False;0.0218418123794;False;True
167;182331313;3115059536;2833354;4.0;13.04.2017 08:59:45;False;0.415149243773;False;True
168;111114687;3113604473;4253054;4.0;12.04.2017 14:06:09;False;0.330166144685;False;True
171;85417034;3112014640;3326875;4.0;11.04.2017 16:14:20;False;0.745975133856;True;False
172;85417034;3110234942;3326875;4.0;10.04.2017 16:52:18;True;0.839260314056;True;True
173;85417034;3110137206;3326875;4.0;10.04.2017 16:05:02;True;0.735034971264;True;True
226;106809101;3081941914;1883502;4.0;27.03.2017 21:45:57;True;0.987025895353;True;True
241;131237305;3070846051;15;4.0;22.03.2017 16:24:01;True;0.759173534952;True;True
244;131237305;3069186528;15;4.0;21.03.2017 18:11:49;True;0.993146146195;True;True
245;131237305;3069061039;15;4.0;21.03.2017 17:08:55;True;0.787871024463;True;True
246;131237305;3068930245;15;4.0;21.03.2017 16:06:45;False;0.106167525469;False;True
276;30237211;3053559844;2512249;4.0;13.03.2017 20:58:59;False;0.456879656965;False;True
301;30237211;3049450575;2512249;4.0;11.03.2017 22:14:38;True;0.976901431477;True;True
307;30237211;3047222869;2512249;4.0;11.03.2017 00:00:39;False;0.0400223865619;False;True
