;account_id;match_id;team_id;role;datetime;win;win_prob;prediction;isCorrect
9;82262664;3358011344;2163.0;5.0;05.08.2017 21:15:39;True;0.5989908525972135;True;True
12;82262664;3356308437;2163.0;5.0;05.08.2017 04:53:06;True;0.630238849964431;True;True
13;6922000;3356214219;1333179.0;5.0;05.08.2017 03:08:38;False;0.45043861103676036;False;True
14;114239371;3356203915;3331948.0;5.0;05.08.2017 02:51:28;False;0.11742771374769273;False;True
16;114239371;3355934709;3331948.0;5.0;04.08.2017 22:18:45;True;0.7301385817781075;True;True
17;6922000;3355853872;1333179.0;5.0;04.08.2017 21:19:29;False;0.33992326764558756;False;True
18;25907144;3355760651;39.0;5.0;04.08.2017 20:07:40;False;0.11470730463181317;False;True
20;114239371;3354284596;3331948.0;5.0;04.08.2017 03:57:55;True;0.8676924133806079;True;True
22;140153524;3354123160;5.0;5.0;04.08.2017 00:29:10;False;0.1461063873056405;False;True
26;82262664;3352505678;2163.0;5.0;03.08.2017 04:52:31;False;0.05481607370991985;False;True
29;99796146;3352455755;NaN;5.0;03.08.2017 03:44:26;False;0.017042613232808486;False;True
34;82262664;3352061045;2163.0;5.0;02.08.2017 20:18:48;True;0.1630208843531537;False;False
40;145550466;3280569987;2512249.0;5.0;29.06.2017 07:57:17;False;0.035968263761449584;False;True
43;145550466;3280290578;2512249.0;5.0;29.06.2017 03:15:53;False;0.19196343893784876;False;True
142;103940975;3362675038;2640025.0;5.0;08.08.2017 07:16:56;False;0.21663258224140508;False;True
143;91654584;3362458643;2581813.0;5.0;08.08.2017 02:49:25;False;0.07322269009071085;False;True
152;25907144;3358044227;39.0;5.0;05.08.2017 21:40:15;True;0.9105845791827922;True;True
156;91654584;3357781916;2581813.0;5.0;05.08.2017 19:00:22;True;0.8588878381907407;True;True
157;91654584;3356274394;2581813.0;5.0;05.08.2017 04:19:59;False;0.6170984994456531;True;False
162;82262664;3356102779;2163.0;5.0;05.08.2017 00:49:23;False;0.0760583427647762;False;True
166;102099826;3356007093;350190.0;5.0;04.08.2017 23:25:41;False;0.03320985060408382;False;True
168;91654584;3355938154;2581813.0;5.0;04.08.2017 22:20:17;False;0.25119777459215725;False;True
