;account_id;match_id;team_id;role;datetime;win;win_prob;prediction;isCorrect
389;85805514;3139282085;2512249;5.0;25.04.2017 15:19:22;True;0.961846321957;True;True
390;94155156;3139052266;2586976;5.0;25.04.2017 12:47:37;False;0.317236481801;False;True
391;82262664;3139050421;2163;5.0;25.04.2017 12:46:12;False;0.291029797025;False;True
392;102644565;3138972122;4253054;5.0;25.04.2017 11:47:31;False;0.158179393909;False;True
397;89603649;3138170103;3326875;5.0;24.04.2017 21:33:57;False;0.0167016293353;False;True
398;89603649;3138062271;3326875;5.0;24.04.2017 20:10:51;True;0.63766891397;True;True
401;134556694;3137907375;1883502;5.0;24.04.2017 18:27:40;True;0.950390408169;True;True
403;134556694;3137347019;1883502;5.0;24.04.2017 12:58:42;True;0.99968368474;True;True
404;85805514;3137304243;2512249;5.0;24.04.2017 12:26:33;True;0.991348311701;True;True
405;103735745;3137262488;4251435;5.0;24.04.2017 11:54:48;False;0.0650155600759;False;True
407;6922000;3137154342;1838315;5.0;24.04.2017 10:31:14;True;0.94022282647;True;True
409;140153524;3121770658;5;5.0;16.04.2017 13:26:40;True;0.994384856863;True;True
416;140153524;3119559531;5;5.0;15.04.2017 13:59:07;True;0.953031080724;True;True
417;89603649;3117946839;3326875;5.0;14.04.2017 18:16:07;True;0.914251752228;True;True
418;91443418;3117804510;543897;5.0;14.04.2017 17:10:39;True;0.920995437279;True;True
419;140153524;3117724659;5;5.0;14.04.2017 16:34:27;True;0.905644204958;True;True
420;89603649;3117652407;3326875;5.0;14.04.2017 16:01:19;True;0.341548024327;False;False
421;114239371;3117560428;3331948;5.0;14.04.2017 15:16:01;True;0.891190523107;True;True
429;89603649;3115470596;3326875;5.0;13.04.2017 13:49:45;True;0.994465354695;True;True
430;140153524;3115460951;5;5.0;13.04.2017 13:43:39;True;0.982805095197;True;True
431;89603649;3115399220;3326875;5.0;13.04.2017 13:02:41;True;0.954341928314;True;True
433;89603649;3112184948;3326875;5.0;11.04.2017 17:35:15;True;0.992215043718;True;True
434;89603649;3112014640;3326875;5.0;11.04.2017 16:14:20;False;0.487393114234;False;True
435;140153524;3111838965;5;5.0;11.04.2017 14:42:56;True;0.984016990082;True;True
439;140153524;3105230549;5;5.0;08.04.2017 11:07:49;True;0.969393974527;True;True
443;140153524;3097263923;5;5.0;04.04.2017 11:42:50;True;0.996684729103;True;True
444;94155156;3097156080;2586976;5.0;04.04.2017 10:31:42;False;0.0750899659076;False;True
445;140153524;3097027819;5;5.0;04.04.2017 09:00:12;True;0.659894924379;True;True
446;140153524;3096835333;5;5.0;04.04.2017 06:30:10;True;0.954084940499;True;True
447;94155156;3095239462;2586976;5.0;03.04.2017 11:20:49;True;0.996681655329;True;True
449;25907144;3093041474;39;5.0;02.04.2017 10:43:31;True;0.990551952511;True;True
450;25907144;3092888633;39;5.0;02.04.2017 09:20:07;True;0.91716993558;True;True
452;182993582;3090506739;46;5.0;01.04.2017 08:22:41;False;0.0773222288498;False;True
454;91064780;3085743196;3332295;5.0;29.03.2017 21:11:33;True;0.958562982661;True;True
456;91064780;3085553146;3332295;5.0;29.03.2017 19:08:45;False;0.125615251338;False;True
458;91064780;3083918410;3332295;5.0;28.03.2017 22:03:43;True;0.993614052633;True;True
459;91064780;3083791178;3332295;5.0;28.03.2017 20:32:19;True;0.802016112667;True;True
466;134556694;3081860088;1883502;5.0;27.03.2017 20:49:27;False;0.0598978183586;False;True
469;89603649;3080759588;3326875;5.0;27.03.2017 10:12:26;False;0.149892789913;False;True
473;114239371;3072270553;3331948;5.0;23.03.2017 11:05:10;False;0.0748479527481;False;True
479;114239371;3066764014;3331948;5.0;20.03.2017 13:47:16;True;0.994282443205;True;True
480;114239371;3066693169;3331948;5.0;20.03.2017 13:02:44;True;0.804780757177;True;True
481;91064780;3065805476;3332295;5.0;19.03.2017 23:13:31;True;0.997073689502;True;True
482;91064780;3065714485;3332295;5.0;19.03.2017 22:01:36;True;0.684586771512;True;True
489;103940975;3062112597;2640025;5.0;18.03.2017 12:40:21;False;0.0973207119857;False;True
490;145550466;3061225864;2512249;5.0;18.03.2017 00:49:28;False;0.798171523818;True;False
491;25907144;3061167739;39;5.0;17.03.2017 23:55:27;True;0.354532567534;False;False
497;140153524;3054390158;5;5.0;14.03.2017 11:23:23;True;0.874805466876;True;True
498;85805514;3053886651;2512249;5.0;14.03.2017 02:39:31;False;0.02714939556;False;True
499;85805514;3053852703;2512249;5.0;14.03.2017 01:47:30;True;0.956292090624;True;True
500;85805514;3053760825;2512249;5.0;13.03.2017 23:44:24;True;0.983286842166;True;True
501;85805514;3053678551;2512249;5.0;13.03.2017 22:28:09;True;0.987857879377;True;True
502;145550466;3053629192;2512249;5.0;13.03.2017 21:49:11;True;0.920632554195;True;True
504;140153524;3052759824;5;5.0;13.03.2017 13:24:32;False;0.083094497554;False;True
508;182993582;3051542593;46;5.0;12.03.2017 19:23:24;True;0.980518179354;True;True
511;89603649;3050688922;3326875;5.0;12.03.2017 12:37:30;False;0.404334307097;False;True
512;89603649;3050501207;3326875;5.0;12.03.2017 11:07:59;True;0.941483354289;True;True
514;89603649;3050371528;3326875;5.0;12.03.2017 10:03:20;False;0.576498380402;True;False
515;140153524;3050285208;5;5.0;12.03.2017 09:17:40;True;0.953683004261;True;True
516;89603649;3050198757;3326875;5.0;12.03.2017 08:29:07;True;0.998088837822;True;True
519;6922000;3048923166;1838315;5.0;11.03.2017 17:55:16;True;0.99884904006;True;True
522;89603649;3048404511;3326875;5.0;11.03.2017 14:13:28;False;0.665121538062;True;False
526;140153524;3047746830;5;5.0;11.03.2017 08:16:47;False;0.186187441879;False;True
527;6922000;3047184637;1838315;5.0;10.03.2017 23:27:44;True;0.967774862889;True;True
528;134556694;3046345475;1883502;5.0;10.03.2017 15:50:45;True;0.788815757794;True;True
529;89603649;3045974572;3326875;5.0;10.03.2017 12:26:16;True;0.987591826314;True;True
530;89603649;3045423864;3326875;5.0;10.03.2017 05:00:11;True;0.974485083236;True;True
531;89603649;3036757284;3326875;5.0;05.03.2017 15:42:09;True;0.774674421527;True;True
532;89603649;3036631111;3326875;5.0;05.03.2017 14:43:55;True;0.947979441848;True;True
605;110759067;3045498557;3586078;5.0;10.03.2017 06:21:52;True;0.999449147923;True;True
764;88553213;3122034132;726228;5.0;16.04.2017 15:38:58;False;0.771407646547;True;False
899;139876032;3142994571;1375614;5.0;27.04.2017 17:12:42;False;0.527085461866;True;False
901;102644565;3139778329;4253054;5.0;25.04.2017 19:57:59;False;0.0750622834554;False;True
902;84853828;3139035173;3580606;5.0;25.04.2017 12:34:44;False;0.660903338328;True;False
904;103940975;3138849710;2640025;5.0;25.04.2017 10:09:28;False;0.0807508544056;False;True
905;139876032;3138784941;1375614;5.0;25.04.2017 09:11:34;False;0.0561653859085;False;True
908;84853828;3138003121;3580606;5.0;24.04.2017 19:29:09;False;0.109889496441;False;True
913;139876032;3137304243;1375614;5.0;24.04.2017 12:26:33;False;0.0553988574481;False;True
916;135384059;3121875138;726228;5.0;16.04.2017 14:21:20;False;0.593140793402;True;False
917;107081378;3121548471;15;5.0;16.04.2017 11:30:19;False;0.272224784706;False;True
918;135384059;3121511821;726228;5.0;16.04.2017 11:11:46;True;0.83095620814;True;True
919;139876032;3121429987;1375614;5.0;16.04.2017 10:29:07;False;0.0070783358018;False;True
920;139876032;3121295778;1375614;5.0;16.04.2017 09:14:40;True;0.497336897009;False;False
921;139876032;3121205119;1375614;5.0;16.04.2017 08:18:41;True;0.968627908025;True;True
924;103940975;3119032036;2640025;5.0;15.04.2017 09:00:20;False;0.02523567417;False;True
925;135384059;3118949270;726228;5.0;15.04.2017 08:04:19;True;0.743942738705;True;True
931;107081378;3117150023;15;5.0;14.04.2017 11:01:45;True;0.937697728063;True;True
932;103940975;3116909612;2640025;5.0;14.04.2017 08:06:23;False;0.318177438102;False;True
933;139876032;3115789845;1375614;5.0;13.04.2017 16:42:13;False;0.167249176982;False;True
934;135384059;3115720297;726228;5.0;13.04.2017 16:09:05;True;0.532522812645;True;True
935;103940975;3115657570;2640025;5.0;13.04.2017 15:37:50;False;0.309188880211;False;True
936;103940975;3113338204;2640025;5.0;12.04.2017 11:01:46;True;0.894680658513;True;True
940;135384059;3107992768;726228;5.0;09.04.2017 14:02:23;True;0.876303411971;True;True
942;135384059;3107881131;726228;5.0;09.04.2017 13:07:03;False;0.168986247166;False;True
947;103940975;3105711723;2640025;5.0;08.04.2017 15:07:13;True;0.931925537328;True;True
949;139876032;3103523157;1375614;5.0;07.04.2017 15:52:33;True;0.975230029886;True;True
954;102644565;3102838959;4253054;5.0;07.04.2017 09:00:48;True;0.779971718581;True;True
957;107081378;3100765591;15;5.0;06.04.2017 07:14:05;False;0.159353249949;False;True
961;139876032;3096748100;1375614;5.0;04.04.2017 05:07:47;False;0.258433241782;False;True
962;103940975;3095509423;2640025;5.0;03.04.2017 14:09:33;False;0.117328081715;False;True
963;103940975;3095399977;2640025;5.0;03.04.2017 13:03:09;False;0.0362304502036;False;True
966;139876032;3094763500;1375614;5.0;03.04.2017 05:01:47;False;0.103985743235;False;True
967;103940975;3093335320;2640025;5.0;02.04.2017 13:11:47;True;0.935334114063;True;True
971;103940975;3092701862;2640025;5.0;02.04.2017 07:17:58;True;0.794766348179;True;True
973;103940975;3090867502;2640025;5.0;01.04.2017 12:08:09;True;0.727926072586;True;True
976;93552791;3085655138;3332295;5.0;29.03.2017 20:11:36;True;0.826277821366;True;True
979;25907144;3084258454;39;5.0;29.03.2017 05:13:26;False;0.0204895777586;False;True
980;25907144;3084204099;39;5.0;29.03.2017 04:00:54;False;0.0802420716339;False;True
987;139876032;3082348123;1375614;5.0;28.03.2017 05:19:07;False;0.117669300869;False;True
988;25907144;3082279742;39;5.0;28.03.2017 03:59:26;True;0.927581637675;True;True
991;103940975;3081228796;2640025;5.0;27.03.2017 15:10:50;True;0.941911183355;True;True
992;103940975;3081124433;2640025;5.0;27.03.2017 14:12:54;True;0.917770104724;True;True
